src,dst
59512,214765
146194,7344
168002,200005
39001,153452
40231,8256
122440,5073
144120,133343
131754,212051
206323,175954
190457,143310
183945,46457
96512,52087
138232,117847
166964,61194
44391,36046
23566,74608
153071,59470
65333,213661
160767,198433
128036,45558
5806,100843
9018,122141
44981,40457
129802,58898
92787,65373
130346,121029
120720,27130
177080,63796
30301,84519
169059,191287
58062,37740
206323,143310
140804,188742
217147,149501
178818,68061
37303,183960
201438,18328
2562,126582
191825,140272
77765,189971
18772,64527
39371,47390
134185,179617
214326,134664
161288,209118
205596,31864
79251,93979
15699,12172
198771,69642
129861,157953
123396,202819
52562,212593
116846,183010
219090,187193
193345,147220
126495,972
95875,180834
216005,29678
206854,192268
200734,184373
65009,62322
89034,156500
106037,74367
74725,64578
191964,93856
191655,28439
68773,113844
169839,108174
67817,108174
148617,154846
141547,37428
29190,141275
183960,173861
121347,130712
100836,36878
119346,140142
66297,155610
114298,176665
95763,137183
196639,143441
101618,193420
101106,196625
204897,82549
136788,113581
45097,28608
217006,39729
109827,131627
17443,47252
143310,93233
141339,201135
112415,217686
140259,179121
21110,202460
172698,44875
163459,203171
206957,153410
211164,52357
186625,205697
187450,86305
89780,173872
73005,97722
28880,20534
84143,64097
219444,1636
134537,53802
92791,216837
178586,84267
183720,90918
216327,214027
144023,180641
130091,54849
14261,130027
30291,104112
80572,45739
114666,80469
163941,25048
94585,192038
5888,33112
124455,34983
73871,58194
217891,199532
178719,161486
36415,205074
152742,67746
181250,113884
125066,183207
5570,115327
91754,197811
89339,109452
189189,126873
148481,49191
166875,147451
49797,54830
205157,58530
83782,54213
88123,154891
67465,73028
24311,74220
165315,168965
108044,105715
72841,141883
215015,135756
131543,95706
67392,19305
211182,54818
108358,199235
28448,104135
193751,185510
62750,111120
80681,104360
144891,177621
58568,139074
84699,44899
194338,71565
97243,83503
100796,92985
100786,196563
56037,137849
208914,74367
180741,116692
95455,199974
93940,198861
216012,201996
103102,101318
122746,158519
24938,96410
62886,182266
110445,11838
16799,25715
18126,13386
9818,70579
49022,8774
140148,201697
35855,116339
167945,211346
206897,132086
63303,58831
283,159509
113573,179575
8870,36990
27228,93312
74678,69465
193682,5912
176769,27445
53157,126081
216450,46316
191658,66094
53074,38597
122366,22279
170559,49562
70161,36975
92847,201231
2749,106339
198916,153684
71735,198916
216012,201996
136006,85686
140790,193812
217862,75289
113467,165776
193769,134949
47390,54778
101390,18368
119124,12215
211388,50193
121871,93360
207389,146279
10243,195445
153048,6714
18697,71268
131991,61140
36054,148660
167739,42345
212238,156765
26634,132325
37123,47345
58812,106049
144413,162946
7973,66332
106659,147704
79882,120396
182954,42369
386,189828
101394,96650
130953,88547
155362,131121
30308,45885
96838,24225
190322,56414
89158,164906
71563,88787
14521,102152
30212,128275
172775,67841
171983,48166
160691,213672
156376,2678
35214,788
131607,127665
192117,136964
41032,138884
87273,160074
7460,90999
206681,144148
34063,105448
138392,19556
202450,199588
58383,138497
868,45482
179395,7964
25116,209602
16691,210156
19339,71165
217323,158494
195922,108821
140513,167572
167436,47342
67134,43339
101723,14078
191827,102502
99332,185982
36572,90108
172565,16304
20855,26441
212983,86035
66189,183870
65917,179488
28798,98042
13535,12875
218219,204600
112364,1717
157107,201876
113999,61889
170705,69205
76961,147293
44652,18548
106597,134481
193345,190623
157197,207389
152794,93260
133225,56217
56041,28532
14331,46156
43693,88042
8178,171364
155615,10908
44123,169115
219010,33563
189900,52674
152167,29682
170943,1903
31262,143859
120349,172688
207277,13956
145230,80274
154557,34280
9862,136186
160719,15350
64541,112746
70733,131427
103378,103694
114244,124325
72380,24332
114271,143699
176110,207467
125406,4594
32110,21925
149136,71777
171351,129562
206285,170943
45290,193276
5639,157042
205218,119264
127738,55816
38632,88477
210356,166050
31028,158519
83152,3107
176245,8847
31787,196207
209019,208578
74258,182750
88943,194171
170389,213601
89650,146698
163391,173302
203864,160933
17392,211297
39907,196877
139575,152041
16650,35195
51895,73358
16479,142331
11284,130746
25051,134929
120594,162530
155692,121896
85834,140046
204200,190198
76741,179796
183356,125190
196788,137971
29142,35423
199899,212679
163473,137719
180783,39498
15535,67380
21404,206666
46603,28175
94099,198496
83511,66605
200266,22211
73340,7995
141599,202612
27198,10959
8304,189352
1903,147416
94375,75946
123734,22123
157363,46439
20735,48350
217275,92427
69133,22676
4753,48395
216975,24600
76066,199064
168245,216650
65373,170943
9340,170867
214034,199820
217553,147451
104384,212652
198668,64742
64740,96744
128229,142403
23611,154964
98881,103002
39676,5510
110749,94308
190088,83590
139202,34450
130637,66510
108083,189577
93665,215824
97545,192026
160942,58338
37878,101401
20954,42872
43354,108412
87745,20755
206,40584
216007,87745
216872,25227
147534,206513
13096,74025
126963,56113
110838,121383
67964,81707
7053,11376
180530,192446
27789,212212
107914,99787
39728,103726
140120,37893
25520,93553
100130,127692
195598,217349
48365,64032
203667,185911
51171,1689
183962,161909
189415,9395
189415,3935
35279,154571
18145,144444
12686,101470
167511,40013
39422,18237
62719,126194
92337,194413
131000,146746
173562,192026
178130,191408
204951,150231
154697,5956
36162,54029
5133,189438
97903,207756
50224,193127
19397,58062
204951,27095
15805,60534
198176,43972
114829,149984
213586,90234
160487,177227
8606,115717
39768,190747
140176,3213
80231,101470
119607,81161
117106,51273
77448,154571
126309,156994
134819,43523
166287,92580
103969,175255
120519,218492
216756,124244
67567,41154
104915,207797
167563,12514
134861,185048
140160,41194
171432,112765
97717,135604
59949,93616
38947,103793
36719,48819
205031,115962
186718,185470
96946,100582
25544,185068
48764,70125
178874,73092
190217,195458
174832,22272
116148,43666
216945,41311
212975,114559
54979,204644
27340,180535
56238,74255
137360,2805
36385,150687
52551,13396
199764,5678
57714,151873
827,152954
77430,149401
151950,149273
154277,144568
1171,113140
119338,209602
175700,84626
83411,47884
156028,135297
12890,159875
122382,135185
142096,803
206322,101388
191338,208815
90213,184065
68351,50848
120562,208934
13414,216239
1293,150294
2053,2117
88585,134050
803,142096
67235,96093
129333,36220
142848,56527
151541,75570
127101,202361
73922,4574
118437,138107
210204,108948
152952,124577
106935,191064
18724,164159
122747,128014
154664,213923
124330,45606
135961,63382
197864,166714
5563,208934
15689,206863
41283,162463
216371,122918
5563,82164
84398,217319
3273,205440
191338,132865
24563,164823
204415,197905
190510,199575
199575,190510
65529,71101
168765,105856
4922,197473
108656,11575
137071,32205
183618,130021
80278,8844
155942,37765
177280,104109
171834,118654
147009,144906
183032,47379
192475,78173
52987,9433
47590,37797
101199,104879
66231,104876
139726,114939
10417,174442
168582,46198
182648,175815
206999,167639
46303,176115
16507,21753
28951,56836
161999,191988
187372,89093
144891,94837
93809,58991
119721,75943
193299,160061
61620,45102
43725,127091
207395,26591
106286,144004
155219,121646
31062,144942
178396,156855
130030,31266
120158,88008
59850,156996
84957,46264
145608,5292
10040,51487
39035,108067
12171,171983
29922,94007
120220,92681
50842,99761
156551,20443
122246,24683
65718,13235
49219,55611
112926,131678
135123,13520
15611,191540
56010,103290
7353,218552
151777,83403
12133,214139
109081,38696
134819,15739
102902,115327
131237,32403
43494,128229
8293,169280
194941,130601
172429,171983
103468,41583
13890,143141
88267,121950
12794,195392
12794,195392
14357,60018
97812,48446
20034,139128
74245,161960
201596,123232
53354,183639
46728,160961
31154,31837
121280,29432
55136,215621
184434,148755
93342,36878
18148,5837
125651,86302
100693,48350
23787,140901
154318,6537
186616,143729
106413,32491
167739,58580
206568,185749
118185,104874
57031,174108
7606,115756
199079,156902
201093,133031
77054,116937
142445,64680
208321,186750
75672,119464
85624,53642
198498,213980
202498,106440
54471,75643
114595,189672
13829,76650
42739,110079
98907,213563
154000,126632
9632,84461
115291,63486
144733,189361
56503,213069
60526,107115
119909,112579
105033,14458
21922,171571
217619,526
109489,48384
200361,35937
27178,153572
141913,42207
62322,21919
93318,48680
87062,49874
82606,216502
49699,143688
54830,176276
83931,119265
43003,155510
130361,36176
132471,173602
80508,93300
93024,6073
128583,144670
53782,19756
195537,63249
129414,176733
122527,23031
122331,171367
55871,1218
59424,144699
55777,26727
138871,160785
178718,165092
193794,194038
33085,40522
24817,92690
129589,66353
24902,90981
140779,173449
4047,178874
5329,55184
33167,145298
28280,35371
146229,183546
36048,120836
179370,128229
5514,160767
93419,70749
219163,29360
193415,4110
13801,124342
45349,107071
108090,71988
150564,17049
124262,157951
132829,173294
156356,197924
24205,87025
170876,217345
119858,106702
186169,30305
127571,88088
160168,126212
202245,207107
18140,167952
208382,40503
9669,164995
96497,77856
119454,6334
45871,102594
101067,171382
85768,98919
182437,67746
163445,4264
96100,34983
98259,79624
185541,99136
160789,90898
113108,181594
12304,168182
34529,114543
189342,198384
39084,150921
89148,89979
102188,108768
111198,116761
161576,131262
81551,90618
19657,151091
205513,172459
25142,142924
20578,83782
94560,130872
19941,6424
84956,134750
87633,155970
147846,126048
10704,176322
98620,131262
45349,179559
15914,32303
9878,150534
68231,87743
7292,6381
180329,69357
145392,1302
138898,159400
51678,48680
152062,77306
214598,175578
126186,136899
6086,213851
9812,31065
185466,136560
184148,126347
219619,13827
217843,174656
141722,155534
122861,174438
135921,118065
185541,147027
16389,31648
160567,161387
172148,132349
84160,144535
109690,133333
130872,144360
166331,159875
59424,94858
67623,10716
38144,167270
14112,31732
182804,217207
182857,30778
123922,11884
11944,99359
178345,3027
74104,88489
95359,190218
9180,105730
196011,26586
179559,18820
35649,30644
123863,152182
124865,42723
162362,2793
160601,217349
98620,57348
38424,140032
82742,55906
114021,120493
61955,201896
8039,32857
192191,165632
148540,11920
62075,206471
102911,42601
83094,89654
185341,49325
102457,18073
190611,11594
141430,8039
212684,58704
150862,151801
18278,217349
101767,168182
7987,66445
170717,15134
76144,6951
166637,147431
86345,14944
202080,98971
90950,14898
77225,198618
199178,44802
42688,128628
219426,9695
122083,207272
168305,67304
100163,85578
156161,4584
143219,160984
157935,44640
136929,208282
5697,114610
110916,66225
115118,171108
120868,158633
30045,83729
54712,24982
97280,194564
22770,178267
204813,24272
25750,181950
181950,15994
38633,3346
163701,70618
26847,195684
81226,83980
72781,142029
54270,76534
128281,201773
2625,141609
116386,21908
177059,124584
124584,177059
166021,53404
199581,191202
16224,21725
38463,24051
9682,141372
91976,106544
120654,124548
62212,58034
9682,162876
101942,192874
147058,80234
192874,217705
186791,49089
122206,118343
40251,27517
85568,55923
175244,111090
103479,200952
49320,90119
95243,216302
187025,61731
97736,59890
118656,202360
168546,37232
212673,46789
35384,49957
45504,100852
81457,99810
199369,192769
63233,30068
31768,113246
144933,26330
180235,35897
40853,81992
197600,189369
160194,149943
80790,10172
30899,125764
122626,100895
135795,40090
80790,26814
187360,99088
91864,73294
175674,196241
170673,114797
216317,2329
206404,81589
217098,81589
19952,150833
135795,84166
60729,50692
65989,76943
69750,28494
2752,190978
142067,63386
131504,217944
143796,168748
207921,52212
15882,201559
161065,200567
200170,138859
84978,5227
17693,82133
161103,141070
217944,111090
68134,70900
148699,209791
161699,86496
125238,190453
156382,194002
165584,118343
99647,81457
33490,6929
5516,204115
107146,133160
175771,85161
157322,188878
146694,44395
32727,97621
140177,62201
200116,14952
49936,159640
155848,8196
201067,199736
53283,29105
52707,118917
47710,39513
171275,208904
3795,204029
540,41417
117892,94772
83905,101318
60688,19995
66869,217319
149364,141162
154429,26593
190103,151332
141962,123534
41400,203447
147514,161959
129556,205054
63884,159408
47720,69008
137724,118166
142059,183107
185967,196346
15927,67521
96213,105882
8560,57720
205227,15580
130111,157834
206322,9586
120931,151081
89596,25788
7690,54086
57568,115952
79310,101210
33727,163421
180654,93497
136955,185177
15041,44406
5640,199711
9755,163420
26044,14787
93497,31355
195969,68389
52056,175332
189120,205934
22325,139371
12451,144362
107806,102486
43641,24447
16796,145638
198773,195819
64138,197740
14767,35224
22147,77564
48115,185257
99897,112039
145438,218913
108693,33490
28212,103459
199468,74898
153891,175230
132452,26975
188023,32293
122286,84834
194575,93279
207850,102551
80151,138555
157157,215493
14169,133273
70347,187607
131699,208582
212354,120978
111131,31175
121249,188878
64970,135006
65692,128140
56237,117392
3581,203057
148178,42935
28271,135922
37717,139626
216181,198773
141531,142746
88505,149690
126761,33112
100823,199698
103462,81948
202099,102242
196820,187477
216913,125461
32295,68953
214278,186571
107395,45419
23582,59462
124622,36384
184455,116487
164389,155739
142336,171567
210258,91940
42935,62087
122311,21076
11542,40005
184399,62846
55502,159650
127321,133007
65010,159653
189073,145339
94863,78563
200463,196212
38665,64460
92392,16442
164037,189995
189991,128745
212058,125805
135784,140068
156751,58281
33471,23853
120202,128336
97928,26770
206323,107308
8350,109335
1519,136868
55948,131176
182066,179779
217315,170483
191739,171770
31073,82497
139450,145625
32734,185708
146762,170520
139284,486
207484,187766
186618,117776
27710,133624
91597,20851
99381,12806
54502,51456
101988,113289
118938,201847
192395,89811
203758,53480
96583,139550
116736,113836
139835,54682
67708,160973
174750,159144
174750,159144
136189,181495
58880,15066
209218,113286
133265,141531
142336,212095
58051,77727
48837,141199
153239,29783
90829,144320
160493,105005
167460,42581
64460,37667
179559,107071
53607,114672
161749,35771
44084,186750
53123,5007
92580,20881
58751,97621
126102,168029
60591,44395
84887,39516
11204,10166
139967,27860
153735,146038
121646,155219
1636,30557
181020,23853
59096,31250
215928,157629
121383,64038
54676,198411
159721,183270
199548,178349
6765,57551
6003,8461
39025,2432
7987,209425
121164,123195
110356,155441
217345,29198
72167,89083
49030,78563
6641,107416
27195,21161
192489,121575
67232,78455
48763,177466
192118,17577
73402,117282
87095,136186
120590,18146
84956,10206
65733,35283
157318,38602
95655,211377
11741,73167
44002,173170
